path,tag,rating,title
northamerica/unitedstates/newyorkstate/newyork/chelsea_market.md,market,4,Chelsea Market
northamerica/unitedstates/newyorkstate/newyork/smorgasburg.md,market,5,Smorgasburg
northamerica/unitedstates/newyorkstate/newyork/per_se.md,restaurant,5,Per Se
northamerica/unitedstates/newyorkstate/newyork/eleven_madison_park.md,restaurant,5,Eleven Madison Park
northamerica/unitedstates/newyorkstate/newyork/di_fara.md,restaurant,5,Di Fara Pizza
northamerica/unitedstates/newyorkstate/newyork/katz_deli.md,restaurant,4,Katz's Deli
northamerica/unitedstates/newyorkstate/newyork/wd_50.md,restaurant,4,wd~50
northamerica/unitedstates/illinois/chicago/art_institute.md,museum,5,Art Institute of Chicago
northamerica/unitedstates/illinois/chicago/field_museum.md,museum,4,Field Museum
northamerica/unitedstates/illinois/chicago/millennium_park.md,sight,4,Millennium Park
northamerica/unitedstates/illinois/chicago/chicago_riverwalk.md,sight,3,Chicago Riverwalk
northamerica/unitedstates/illinois/chicago/deep_dish_pizza_lou_malnatis.md,restaurant,4,Lou Malnati's
northamerica/unitedstates/illinois/chicago/alinea.md,restaurant,5,Alinea
northamerica/unitedstates/california/losangeles/j_paul_getty_center.md,museum,5,Getty Center
northamerica/unitedstates/california/losangeles/lacma.md,museum,4,LACMA
northamerica/unitedstates/california/losangeles/the_broad.md,museum,4,The Broad
northamerica/unitedstates/california/losangeles/grand_central_market.md,market,5,Grand Central Market
northamerica/unitedstates/california/losangeles/republique.md,restaurant,5,République
northamerica/unitedstates/california/losangeles/bestia.md,restaurant,5,Bestia
northamerica/mexico/mexicocity/national_museum_of_anthropology.md,museum,5,National Museum of Anthropology
northamerica/mexico/mexicocity/frida_kahlo_museum.md,museum,5,Frida Kahlo Museum (Casa Azul)
northamerica/mexico/mexicocity/palacio_de_bellas_artes.md,landmark,5,Palacio de Bellas Artes
northamerica/mexico/mexicocity/mercado_de_la_merced.md,market,4,Mercado de la Merced
northamerica/mexico/mexicocity/mercado_roma.md,market,4,Mercado Roma
northamerica/mexico/mexicocity/pujol.md,restaurant,5,Pujol
northamerica/mexico/mexicocity/contramar.md,restaurant,5,Contramar
northamerica/mexico/mexicocity/quintonil.md,restaurant,5,Quintonil
northamerica/mexico/mexicocity/el_cardenal.md,restaurant,4,El Cardenal
southamerica/brazil/riodejaneiro/christ_the_redeemer.md,landmark,5,Christ the Redeemer
southamerica/brazil/riodejaneiro/sugarloaf_mountain.md,landmark,5,Sugarloaf Mountain
southamerica/brazil/riodejaneiro/ipanema_beach.md,sight,4,Ipanema Beach
southamerica/brazil/riodejaneiro/lapa.md,neighbourhood,4,Lapa
southamerica/brazil/riodejaneiro/central_do_brasil.md,sight,3,Central do Brasil
southamerica/argentina/buenosaires/recoleta_cemetery.md,sight,5,Recoleta Cemetery
southamerica/argentina/buenosaires/el_ateneo_grand_splendid.md,sight,5,El Ateneo Grand Splendid
southamerica/argentina/buenosaires/la_boca.md,neighbourhood,3,La Boca
southamerica/argentina/buenosaires/don_julio.md,restaurant,5,Don Julio
southamerica/argentina/buenosaires/el_preferido_de_palermo.md,restaurant,4,El Preferido de Palermo
southamerica/peru/lima/central_restaurant.md,restaurant,5,Central
southamerica/peru/lima/maido.md,restaurant,5,Maido
southamerica/peru/lima/la_mar.md,restaurant,5,La Mar
southamerica/peru/lima/huaca_pucllana.md,historic,5,Huaca Pucllana
southamerica/peru/lima/larco_museum.md,museum,5,Larco Museum
southamerica/peru/lima/san_francisco_catacombs.md,church,4,San Francisco and its Catacombs
australiaandpacific/australia/newsouthwales/sydney/opera_house.md,landmark,5,Sydney Opera House
australiaandpacific/australia/newsouthwales/sydney/harbour_bridge.md,landmark,5,Sydney Harbour Bridge
australiaandpacific/australia/newsouthwales/sydney/bondi_beach.md,sight,4,Bondi Beach
australiaandpacific/australia/newsouthwales/sydney/art_gallery_of_nsw.md,museum,4,Art Gallery of NSW
australiaandpacific/australia/newsouthwales/sydney/sydney_fish_market.md,market,4,Sydney Fish Market
australiaandpacific/australia/newsouthwales/sydney/quay.md,restaurant,5,Quay
australiaandpacific/australia/victoria/melbourne/national_gallery_victoria.md,museum,4,National Gallery of Victoria
australiaandpacific/australia/victoria/melbourne/queen_victoria_market.md,market,5,Queen Victoria Market
australiaandpacific/australia/victoria/melbourne/attica.md,restaurant,5,Attica
australiaandpacific/australia/victoria/melbourne/type_coffee.md,bar,3,Type Coffee
africa/kenya/nairobi/nairobi_national_museum.md,museum,4,Nairobi National Museum
africa/kenya/nairobi/david_sheldrick_wildlife_trust.md,nature,5,David Sheldrick Wildlife Trust
africa/kenya/nairobi/carnivore.md,restaurant,4,Carnivore
africa/kenya/nairobi/karura_forest.md,park,4,Karura Forest
africa/morocco/marrakech/djemaa_el_fna.md,sight,5,Djemaa el-Fna
africa/morocco/marrakech/souks.md,market,5,Medina Souks
africa/morocco/marrakech/saadian_tombs.md,historic,4,Saadian Tombs
africa/morocco/marrakech/bahia_palace.md,sight,4,Bahia Palace
africa/morocco/marrakech/le_jardin_secret.md,park,3,Le Jardin Secret
europe/netherlands/amsterdam/rijksmuseum.md,museum,5,Rijksmuseum
europe/netherlands/amsterdam/van_gogh_museum.md,museum,5,Van Gogh Museum
europe/netherlands/amsterdam/stedelijk_museum.md,museum,4,Stedelijk Museum
europe/netherlands/amsterdam/amsterdam_moco_museum.md,museum,3,Moco Museum
europe/netherlands/utrecht/centraal_museum.md,museum,4,Centraal Museum
europe/netherlands/rotterdam/depot_boijmans.md,museum,5,Depot Boijmans Van Beuningen
europe/netherlands/rotterdam/kunsthal.md,museum,4,Kunsthal
europe/netherlands/rotterdam/markthal.md,market,5,Markthal
europe/netherlands/rotterdam/cube_houses.md,architecture,4,Cube Houses
europe/netherlands/rotterdam/erasmusbrug.md,sight,4,Erasmusbrug
europe/netherlands/amersfoort/koppelpoort.md,sight,4,Koppelpoort
europe/netherlands/amersfoort/koppelpoort.md,historic,4,Koppelpoort
europe/netherlands/amersfoort/mondriaanhuis.md,museum,3,Mondriaanhuis
europe/netherlands/amersfoort/museum_flehite.md,museum,3,Museum Flehite
europe/netherlands/amersfoort/restaurant_de_witte.md,restaurant,4,Restaurant De Witte
europe/netherlands/amersfoort/de_drie_ringen.md,bar,3,De Drie Ringen
europe/netherlands/amersfoort/in_den_grooten_slock.md,bar,4,In Den Grooten Slock
europe/netherlands/amersfoort/in_den_grooten_slock.md,historic,4,In Den Grooten Slock
europe/netherlands/amersfoort/lazy_louis.md,bar,3,Lazy Louis Jazz Café
asia/singapore/national_museum_of_singapore.md,museum,4,National Museum of Singapore
asia/singapore/gardens_by_the_bay.md,sight,5,Gardens by the Bay
asia/singapore/hawker_centres.md,market,5,Hawker Centres
asia/singapore/atlas_bar.md,bar,5,Atlas Bar
asia/singapore/burnt_ends.md,restaurant,5,Burnt Ends
asia/singapore/national_gallery_singapore.md,museum,4,National Gallery Singapore
asia/india/delhi/red_fort.md,landmark,5,Red Fort
asia/india/delhi/qutb_minar.md,landmark,5,Qutb Minar
asia/india/delhi/national_museum_delhi.md,museum,4,National Museum Delhi
asia/india/delhi/india_gate.md,sight,4,India Gate
asia/india/maharashtra/mumbai/chhatrapati_shivaji_museum.md,museum,4,Chhatrapati Shivaji Maharaj Vastu Sangrahalaya
asia/india/maharashtra/mumbai/gateway_of_india.md,landmark,4,Gateway of India
asia/india/maharashtra/mumbai/dharavi.md,neighbourhood,3,Dharavi
asia/unitedarabemirates/dubai/dubai_museum.md,museum,3,Dubai Museum
asia/unitedarabemirates/dubai/burj_khalifa.md,landmark,5,Burj Khalifa
asia/unitedarabemirates/dubai/gold_souk.md,market,4,Gold Souk
asia/unitedarabemirates/dubai/spice_souk.md,market,4,Spice Souk
africa/egypt/cairo/al_azhar_mosque.md,things_to_do,4,Al-Azhar Mosque
africa/egypt/cairo/azhar_park.md,things_to_do,3,Al-Azhar Park
africa/egypt/cairo/blue_mosque.md,things_to_do,3,Blue Mosque
africa/egypt/cairo/cairo_tower.md,things_to_do,3,Cairo Tower
africa/egypt/cairo/citadel_of_saladin.md,things_to_do,4,Citadel of Saladin
africa/egypt/cairo/city_of_the_dead.md,things_to_do,4,City of the Dead
africa/egypt/cairo/coptic_museum.md,things_to_do,3,Coptic Museum
africa/egypt/cairo/deserttrips.md,things_to_do,2,Desert Trips
africa/egypt/cairo/egyptian_museum.md,things_to_do,5,Egyptian Museum
africa/egypt/cairo/gayer_anderson_museum.md,things_to_do,4,Gayer-Anderson Museum
africa/egypt/cairo/grand_egyptian_museum.md,things_to_do,5,Grand Egyptian Museum
africa/egypt/cairo/hanging_church.md,things_to_do,4,Hanging Church (Al-Mu'allaqa)
africa/egypt/cairo/horsebackriding.md,things_to_do,2,Horseback Riding
africa/egypt/cairo/ibn_tulun_mosque.md,things_to_do,5,Ibn Tulun Mosque
africa/egypt/cairo/mohammed_ali_mosque.md,things_to_do,4,Mohammed Ali Mosque
africa/kenya/nairobi/bomas_of_kenya.md,things_to_do,3,Bomas of Kenya
africa/kenya/nairobi/david_sheldrick_wildlife_trust.md,things_to_do,5,David Sheldrick Wildlife Trust
africa/kenya/nairobi/giraffe_centre.md,things_to_do,4,Giraffe Centre
africa/kenya/nairobi/giraffe_manor.md,things_to_do,3,Giraffe Manor
africa/kenya/nairobi/kangemi_slum_tour.md,things_to_do,2,Kangemi Slum Tour
africa/kenya/nairobi/karen_blixen_museum.md,things_to_do,3,Karen Blixen Museum
africa/kenya/nairobi/kenyatta_international_conference_centre.md,things_to_do,2,Kenyatta International Conference Centre
africa/kenya/nairobi/kibera_tours.md,things_to_do,3,Kibera Community Tours
africa/kenya/nairobi/kitengela_glass.md,things_to_do,3,Kitengela Glass
africa/kenya/nairobi/kuona_trust.md,things_to_do,2,Kuona Trust Arts Centre
africa/kenya/nairobi/nairobi_animal_orphanage.md,things_to_do,3,Nairobi Animal Orphanage
africa/kenya/nairobi/nairobi_city_park.md,things_to_do,2,Nairobi City Park
africa/kenya/nairobi/nairobi_national_museum.md,things_to_do,4,Nairobi National Museum
africa/kenya/nairobi/nairobi_national_park.md,things_to_do,5,Nairobi National Park
africa/kenya/nairobi/ngong_hills.md,things_to_do,3,Ngong Hills
africa/southafrica/capetown/archives.md,things_to_do,2,ARCHIVES
africa/southafrica/capetown/bloubergstrand.md,things_to_do,4,Bloubergstrand
africa/southafrica/capetown/boulders_beach.md,things_to_do,5,Boulder's Beach
africa/southafrica/capetown/camps_bay.md,things_to_do,4,Camps Bay
africa/southafrica/capetown/cape_point.md,things_to_do,5,Cape Point and Cape of Good Hope
africa/southafrica/capetown/cape_town_city_hall.md,things_to_do,3,Cape Town City Hall
africa/southafrica/capetown/castle_good_hope.md,things_to_do,4,Castle of Good Hope
africa/southafrica/capetown/cecil_rhodes_memorial.md,things_to_do,3,Rhodes Memorial
africa/southafrica/capetown/chapmans_peak.md,things_to_do,4,Chapman's Peak Drive
africa/southafrica/capetown/clifton_beaches.md,things_to_do,4,Clifton Beaches
africa/southafrica/capetown/companys_garden.md,things_to_do,3,Company's Garden
africa/southafrica/capetown/de_waterkant.md,things_to_do,3,De Waterkant
africa/southafrica/capetown/devils_peak.md,things_to_do,3,Devil's Peak
africa/southafrica/capetown/district_six_museum.md,things_to_do,5,District Six Museum
africa/southafrica/capetown/grand_parade.md,things_to_do,3,Grand Parade
asia/china/beijing/beihai_park.md,things_to_do,4,Beihai Park
asia/china/beijing/beijing_acrobatics.md,things_to_do,3,Beijing Acrobatics Show
asia/china/beijing/beijing_art_museum.md,things_to_do,4,China Art Museum (NAMOC)
asia/china/beijing/beijing_capital_museum.md,things_to_do,3,Capital Museum
asia/china/beijing/beijing_natural_history.md,things_to_do,3,Zhoukoudian Peking Man Site
asia/china/beijing/beijing_opera.md,things_to_do,4,Peking Opera at the Chang'an Grand Theatre
asia/china/beijing/beijing_zoo.md,things_to_do,3,Beijing Zoo
asia/china/beijing/birds_nest.md,things_to_do,4,Bird's Nest (National Stadium)
asia/china/beijing/confucius_temple.md,things_to_do,4,Confucius Temple and Imperial Academy
asia/china/beijing/drum_tower.md,things_to_do,4,Drum Tower and Bell Tower
asia/china/beijing/forbidden_city.md,things_to_do,5,Forbidden City
asia/china/beijing/great_wall_mutianyu.md,things_to_do,5,Great Wall of China (Mutianyu)
asia/china/beijing/hutong_cycling.md,things_to_do,3,Hutong Cycling
asia/china/beijing/jingshan_park.md,things_to_do,4,Jingshan Park
asia/china/beijing/jinshanling.md,things_to_do,5,Great Wall at Jinshanling
asia/china/hongkong/central_escalator.md,things_to_do,3,Central-Mid-Levels Escalator
asia/china/hongkong/che_kung_temple.md,things_to_do,2,Che Kung Temple
asia/china/hongkong/cheung_sha_beach.md,things_to_do,3,Cheung Sha Beach
asia/china/hongkong/chungking_mansions.md,things_to_do,4,Chungking Mansions
asia/china/hongkong/clock_tower.md,things_to_do,3,Clock Tower
asia/china/hongkong/dragons_back_trail.md,things_to_do,5,Dragon's Back Trail
asia/china/hongkong/fringe_club.md,things_to_do,3,Fringe Club
asia/china/hongkong/hong_kong_disneyland.md,things_to_do,3,Hong Kong Disneyland
asia/china/hongkong/hong_kong_museum_of_history.md,things_to_do,3,Hong Kong Museum of History
asia/china/hongkong/hong_kong_park.md,things_to_do,3,Hong Kong Park
asia/china/hongkong/hongkongisland/fringe_club.md,things_to_do,3,Fringe Club
asia/china/hongkong/hongkongisland/hong_kong_park.md,things_to_do,3,Hong Kong Park
asia/china/hongkong/hongkongisland/man_mo_temple.md,things_to_do,4,Man Mo Temple
asia/china/hongkong/kowloon_park.md,things_to_do,3,Kowloon Park
asia/china/hongkong/kowloon_walled_city_park.md,things_to_do,4,Kowloon Walled City Park
asia/china/shanghai/1933_slaughterhouse.md,things_to_do,4,1933 Slaughterhouse
asia/china/shanghai/bund_sightseeing_tunnel.md,things_to_do,2,Bund Sightseeing Tunnel
asia/china/shanghai/disneyland.md,things_to_do,3,Shanghai Disneyland
asia/china/shanghai/french_concession.md,things_to_do,5,French Concession
asia/china/shanghai/jade_buddha_temple.md,things_to_do,4,Jade Buddha Temple
asia/china/shanghai/jewish_refugees_museum.md,things_to_do,3,Shanghai Jewish Refugees Museum
asia/china/shanghai/jingan_temple.md,things_to_do,4,Jing'an Temple
asia/china/shanghai/longhua_temple.md,things_to_do,3,Longhua Temple and Pagoda
asia/china/shanghai/m50.md,things_to_do,3,M50 Art District
asia/china/shanghai/nanjing_road.md,things_to_do,3,Nanjing Road
asia/china/shanghai/old_town.md,things_to_do,4,Old Town and Yuyuan Bazaar
asia/china/shanghai/oriental_pearl.md,things_to_do,3,Oriental Pearl Tower
asia/china/shanghai/peoples_square.md,things_to_do,3,People's Square
asia/china/shanghai/power_station_of_art.md,things_to_do,4,Power Station of Art
asia/china/shanghai/propaganda_poster_centre.md,things_to_do,4,Shanghai Propaganda Poster Art Centre
asia/india/delhi/agrasen_ki_baoli.md,things_to_do,4,Agrasen ki Baoli
asia/india/delhi/ansal_plaza.md,things_to_do,1,Ansal Plaza
asia/india/delhi/bahaitemple.md,things_to_do,4,Bahai Temple
asia/india/delhi/chandnichowk.md,things_to_do,5,Chandni Chowk
asia/india/delhi/craftmuseum.md,things_to_do,4,Craft Museum
asia/india/delhi/dollsmuseum.md,things_to_do,3,Dolls Museum
asia/india/delhi/gandhimuseum.md,things_to_do,4,Gandhi Smriti
asia/india/delhi/hauz_khas_village.md,things_to_do,3,Hauz Khas Village
asia/india/delhi/humayunstomb.md,things_to_do,5,Humayun's Tomb
asia/india/delhi/indiagate.md,things_to_do,4,India Gate
asia/india/delhi/jamamasjid.md,things_to_do,5,Jama Masjid
asia/india/delhi/jantarmantar.md,things_to_do,4,Jantar Mantar
asia/india/delhi/lodhigardens.md,things_to_do,4,Lodhi Gardens
asia/india/delhi/mughalgardens.md,things_to_do,3,Mughal Gardens
asia/india/delhi/national_museum.md,things_to_do,5,National Museum
asia/india/karnataka/bangalore/attara_kacheri.md,things_to_do,2,Attara Kacheri
asia/india/karnataka/bangalore/bangalore_palace.md,things_to_do,3,Bangalore Palace
asia/india/karnataka/bangalore/basavanagudi.md,things_to_do,3,Basavanagudi
asia/india/karnataka/bangalore/cubbonmusuem.md,things_to_do,3,Government Museum
asia/india/karnataka/bangalore/cubbonpark.md,things_to_do,3,Cubbon Park
asia/india/karnataka/bangalore/freedom_park.md,things_to_do,2,Freedom Park
asia/india/karnataka/bangalore/fridaymosque.md,things_to_do,2,Jumma Masjid
asia/india/karnataka/bangalore/hal_aerospace_museum.md,things_to_do,3,HAL Aerospace Museum
asia/india/karnataka/bangalore/indiranagar.md,things_to_do,3,Indiranagar
asia/india/karnataka/bangalore/iskcon_temple_bangalore.md,things_to_do,3,ISKCON Temple
asia/india/karnataka/bangalore/jawaharlal_nehru_planetarium.md,things_to_do,2,Jawaharlal Nehru Planetarium
asia/india/karnataka/bangalore/koramangala.md,things_to_do,2,Koramangala
asia/india/karnataka/bangalore/lal_bagh_botanical_garden.md,things_to_do,4,Lal Bagh Botanical Garden
asia/india/karnataka/bangalore/malleshwaram.md,things_to_do,3,Malleshwaram
asia/india/karnataka/bangalore/map_museum.md,things_to_do,4,Museum of Art & Photography
asia/india/maharashtra/mumbai/bandra.md,things_to_do,3,Bandra
asia/india/maharashtra/mumbai/banganga_tank.md,things_to_do,4,Banganga Tank
asia/india/maharashtra/mumbai/chhatrapati_shivaji_museum.md,things_to_do,5,Chhatrapati Shivaji Maharaj Vastu Sangrahalaya
asia/india/maharashtra/mumbai/chhatrapati_shivaji_terminus.md,things_to_do,5,Chhatrapati Shivaji Maharaj Terminus
asia/india/maharashtra/mumbai/colaba.md,things_to_do,4,Colaba
asia/india/maharashtra/mumbai/dharavi.md,things_to_do,3,Dharavi
asia/india/maharashtra/mumbai/dhobi_ghat.md,things_to_do,4,Dhobi Ghat
asia/india/maharashtra/mumbai/elephantacaves.md,things_to_do,5,Elephanta Caves
asia/india/maharashtra/mumbai/gatewayofindia.md,things_to_do,5,Gateway of India
asia/india/maharashtra/mumbai/gilbert_hill.md,things_to_do,3,Gilbert Hill
asia/india/maharashtra/mumbai/haji_ali.md,things_to_do,4,Haji Ali Dargah
asia/india/maharashtra/mumbai/hanginggardens.md,things_to_do,2,Hanging Gardens
asia/india/maharashtra/mumbai/kalamb.md,things_to_do,2,Kalamb Beach
asia/india/maharashtra/mumbai/kanhericaves.md,things_to_do,4,Kanheri Caves
asia/india/maharashtra/mumbai/magazeongardens.md,things_to_do,1,Mazagon Gardens
asia/israel/telaviv/allenby_street.md,things_to_do,3,Allenby Street
asia/israel/telaviv/anu_museum.md,things_to_do,5,ANU — Museum of the Jewish People
asia/israel/telaviv/azrieli_towers.md,things_to_do,3,Azrieli Towers
asia/israel/telaviv/beach.md,things_to_do,5,Tel Aviv Beach
asia/israel/telaviv/ben_gurion_house.md,things_to_do,2,Ben Gurion House
asia/israel/telaviv/bialik_house.md,things_to_do,2,Bialik House
asia/israel/telaviv/caesarea.md,things_to_do,5,Caesarea
asia/israel/telaviv/carmel_market.md,things_to_do,4,Carmel Market
asia/israel/telaviv/charles_clore_park.md,things_to_do,3,Charles Clore Park
asia/israel/telaviv/clock_tower.md,things_to_do,3,Jaffa Clock Tower
asia/israel/telaviv/dizengoff_square.md,things_to_do,3,Dizengoff Square
asia/israel/telaviv/dizengoff_street.md,things_to_do,3,Dizengoff Street
asia/israel/telaviv/eretz_israel_museum.md,things_to_do,3,Eretz Israel Museum
asia/israel/telaviv/gan_hagat.md,things_to_do,2,Gan HaGat (Wine Press Garden)
asia/israel/telaviv/great_synagogue.md,things_to_do,3,Great Synagogue
asia/japan/honshu/kyoto/arashiyama_bamboo.md,things_to_do,5,Arashiyama Bamboo Grove
asia/japan/honshu/kyoto/botanical_garden.md,things_to_do,3,Kyoto Botanical Garden
asia/japan/honshu/kyoto/byodoin.md,things_to_do,5,Byōdō-in
asia/japan/honshu/kyoto/chionin.md,things_to_do,4,Chion-in
asia/japan/honshu/kyoto/daitokuji.md,things_to_do,4,Daitoku-ji
asia/japan/honshu/kyoto/eikando.md,things_to_do,4,Eikan-dō Zenrin-ji
asia/japan/honshu/kyoto/fushimi_inari.md,things_to_do,5,Fushimi Inari-taisha
asia/japan/honshu/kyoto/ginkakuji.md,things_to_do,4,Ginkaku-ji (Silver Pavilion)
asia/japan/honshu/kyoto/gion_matsuri.md,things_to_do,4,Gion Matsuri
asia/japan/honshu/kyoto/hanami_koji.md,things_to_do,4,Hanamikōji
asia/japan/honshu/kyoto/heian_shrine.md,things_to_do,4,Heian Shrine
asia/japan/honshu/kyoto/higashi_honganji.md,things_to_do,3,Higashi Hongan-ji
asia/japan/honshu/kyoto/honenin.md,things_to_do,4,Hōnen-in
asia/japan/honshu/kyoto/honnoji.md,things_to_do,3,Honnō-ji
asia/japan/honshu/kyoto/imperial_palace.md,things_to_do,4,Kyoto Imperial Palace
asia/japan/honshu/osaka/abeno_harukas.md,things_to_do,3,Abeno Harukas
asia/japan/honshu/osaka/den_den_town.md,things_to_do,3,Den Den Town
asia/japan/honshu/osaka/dojima_rice.md,things_to_do,2,Dojima Rice Exchange Site
asia/japan/honshu/osaka/expo_commemoration_park.md,things_to_do,3,Expo '70 Commemoration Park
asia/japan/honshu/osaka/gate_tower_building.md,things_to_do,3,Gate Tower Building
asia/japan/honshu/osaka/glico_man.md,things_to_do,4,Glico Running Man Sign
asia/japan/honshu/osaka/hokoku_shrine.md,things_to_do,2,Hokoku Shrine
asia/japan/honshu/osaka/hozenji_yokocho.md,things_to_do,4,Hozenji Yokocho
asia/japan/honshu/osaka/isshinji_temple.md,things_to_do,3,Isshin-ji Temple
asia/japan/honshu/osaka/kuromon_ichiba.md,things_to_do,4,Kuromon Ichiba Market
asia/japan/honshu/osaka/maishima.md,things_to_do,2,Maishima Incineration Plant
asia/japan/honshu/osaka/museum_oriental_ceramics.md,things_to_do,4,Museum of Oriental Ceramics
asia/japan/honshu/osaka/nakanoshima_library.md,things_to_do,3,Osaka Prefectural Nakanoshima Library
asia/japan/honshu/osaka/nakanoshima_park.md,things_to_do,3,Nakanoshima Park
asia/japan/honshu/osaka/namba_grand_kagetsu.md,things_to_do,3,Namba Grand Kagetsu
asia/japan/tokyo/bairindo.md,things_to_do,2,Bairindo
asia/japan/tokyo/gallerytom.md,things_to_do,2,Gallery TOM
asia/japan/tokyo/gotokuji.md,things_to_do,4,Gotokuji Temple
asia/japan/tokyo/hachikostatue.md,things_to_do,3,Hachiko Statue
asia/japan/tokyo/idemitsu_museum.md,things_to_do,3,Idemitsu Museum of Arts
asia/japan/tokyo/japanwarmuseum.md,things_to_do,3,Japan War Museum
asia/japan/tokyo/jimbocho.md,things_to_do,4,Jimbōchō Book Town
asia/japan/tokyo/kabukiza.md,things_to_do,5,Kabuki-za
asia/japan/tokyo/kaminarimon.md,things_to_do,4,Kaminarimon Gate
asia/japan/tokyo/kandamyojin.md,things_to_do,3,Kanda Myojin
asia/japan/tokyo/kitanomarupark.md,things_to_do,3,Kitanomaru Park
asia/japan/tokyo/meguro_parasitological_museum.md,things_to_do,4,Meguro Parasitological Museum
asia/japan/tokyo/meijishrine.md,things_to_do,5,Meiji Shrine
asia/japan/tokyo/omoide_yokocho.md,things_to_do,5,Omoide Yokocho
asia/japan/tokyo/roppongi_art_triangle.md,things_to_do,4,Roppongi Art Triangle
asia/singapore/asian_civilisation.md,things_to_do,4,Asian Civilisations Museum
asia/singapore/bukit_timah_nature.md,things_to_do,4,Bukit Timah Nature Reserve
asia/singapore/changigolfclub.md,things_to_do,2,Changi Golf Club
asia/singapore/chinatown_lightup.md,things_to_do,3,Chinatown Light-Up
asia/singapore/chingay_parade_of.md,things_to_do,3,Chingay Parade
asia/singapore/funan_the_digitali.md,things_to_do,1,Funan
asia/singapore/islands/pulau_ubin/chek_jawa_wetlands.md,things_to_do,4,Chek Jawa Wetlands
asia/singapore/islands/pulau_ubin/quarry_lakes.md,things_to_do,3,Quarry Lakes
asia/singapore/islands/pulau_ubin/ubin_village.md,things_to_do,4,Ubin Village
asia/singapore/islands/pulauhantu/coral_lagoon.md,things_to_do,3,Coral Lagoon
asia/singapore/islands/sentosa/fort_siloso.md,things_to_do,3,Fort Siloso
asia/singapore/islands/sentosa/ifly_singapore.md,things_to_do,3,iFly Singapore
asia/singapore/islands/sentosa/palawan_beach.md,things_to_do,3,Palawan Beach
asia/singapore/islands/sentosa/resorts_world_sentosa.md,things_to_do,3,Resorts World Sentosa
asia/singapore/islands/sentosa/sea_aquarium.md,things_to_do,3,S.E.A. Aquarium
africa/egypt/cairo/alfibey.md,eating_out,4,Alfi Bey
africa/egypt/cairo/chinois.md,eating_out,2,Chinois
africa/egypt/cairo/damario.md,eating_out,2,Da Mario
africa/egypt/cairo/deliriumtremens.md,eating_out,2,Delirium Tremens
africa/egypt/cairo/didosaldente.md,eating_out,2,Dido's Al Dente
africa/egypt/cairo/felfella.md,eating_out,4,Felfella
africa/egypt/cairo/kandahar.md,eating_out,2,Kandahar
africa/egypt/cairo/laubergine.md,eating_out,3,L'Aubergine
africa/egypt/cairo/lechateau.md,eating_out,3,Le Chateau
africa/egypt/cairo/lestrefles.md,eating_out,3,Les Trefles
africa/egypt/cairo/madura.md,eating_out,2,Madura
africa/egypt/cairo/marcopolo.md,eating_out,2,Marco Polo
africa/egypt/cairo/nilebukhara.md,eating_out,2,Nile Bukhara
africa/egypt/cairo/pasharestaurant.md,eating_out,3,Pasha Restaurant
africa/egypt/cairo/phillies.md,eating_out,2,Phillies
africa/kenya/nairobi/about_thyme.md,eating_out,4,About Thyme
africa/kenya/nairobi/carnivore_restaurant.md,eating_out,4,Carnivore Restaurant
africa/kenya/nairobi/java_house.md,eating_out,3,Java House
africa/kenya/nairobi/tamambo_restaurant.md,eating_out,3,Tamambo Karen Restaurant
africa/kenya/nairobi/tamarind_restaurant.md,eating_out,4,Tamarind Restaurant
africa/southafrica/capetown/old_biscuit_mill.md,eating_out,5,Old Biscuit Mill
asia/china/beijing/da_dong.md,eating_out,5,Da Dong Roast Duck
asia/china/beijing/quanjude.md,eating_out,4,Quanjude Roast Duck
asia/china/beijing/sichuan_hotpot.md,eating_out,4,Sichuan Hotpot
asia/china/hongkong/dim_sum_breakfast.md,eating_out,5,Dim Sum at a Local Teahouse
asia/china/hongkong/jimmys_kitchen.md,eating_out,3,Jimmy's Kitchen
asia/china/hongkong/tai_chi_lei_yue_mun.md,eating_out,4,Lei Yue Mun Seafood Village
asia/china/hongkong/the_peninsula.md,eating_out,4,The Peninsula
asia/china/hongkong/wonton_noodle_soup.md,eating_out,4,Wonton Noodle Soup
asia/china/shanghai/dintaifung.md,eating_out,4,Din Tai Fung
asia/china/shanghai/jia_jia_tang_bao.md,eating_out,5,Jia Jia Tang Bao
asia/china/shanghai/lao_zheng_xing.md,eating_out,4,Lao Zheng Xing
asia/china/shanghai/lost_heaven.md,eating_out,4,Lost Heaven
asia/india/karnataka/bangalore/alibaba_cafe_and_r.md,eating_out,2,AliBaba Cafe and Restaurant
asia/india/karnataka/bangalore/brahmin_coffee_bar.md,eating_out,5,Brahmin's Coffee Bar
asia/india/karnataka/bangalore/empire_restaurant.md,eating_out,3,Empire Restaurant
asia/india/karnataka/bangalore/koshys.md,eating_out,5,Koshy's
asia/india/karnataka/bangalore/mtr_mavalli_tiffi.md,eating_out,5,MTR (Mavalli Tiffin Rooms)
asia/india/karnataka/bangalore/nagarjuna_restaurant.md,eating_out,4,Nagarjuna Restaurant
asia/india/karnataka/bangalore/sahib_sindh_sultan.md,eating_out,3,Sahib Sindh Sultan
asia/india/karnataka/bangalore/vidyarthi_bhavan.md,eating_out,5,Vidyarthi Bhavan
asia/india/karnataka/bangalore/vv_puram_food_street.md,eating_out,4,VV Puram Food Street
